Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
Congo (Kinshasa),Sub-Saharan Africa,1910,4.521935463,6.92885828,0.864154518,52.82500076,0.637366712,-0.02307719,0.874999642,0.610230744,0.222411484,0.281824946
Costa Rica,Latin America and Caribbean,1910,7.135617733,9.880914688,0.900701284,70,0.872971952,-0.039575003,0.780562043,0.830013096,0.281422287,0.279027581
Croatia,Central and Eastern Europe,1910,5.416875362,10.16584587,0.798332155,68.07499695,0.671970546,-0.0698319,0.884059787,0.568961382,0.336541265,0.30339098
Cyprus,Western Europe,1910,5.794618607,10.50993538,0.786438465,71.80000305,0.756220996,-0.034594569,0.897639513,0.631048799,0.336344689,0.333909512
Czechia,Central and Eastern Europe,1910,6.735627174,10.5190773,0.930592895,68.42500305,0.850328267,-0.191011593,0.900430739,0.710227489,0.190441639,0.415120721
Denmark,Western Europe,1910,7.55778265,10.90015984,0.954451501,70.625,0.948230565,0.133582085,0.209893376,0.786007643,0.207583427,0.467660695
Dominican Republic,Latin America and Caribbean,1910,5.238698483,9.678292274,0.894753456,63.40000153,0.872712433,-0.082611203,0.737182975,0.725231349,0.278095126,0.549424827
Ecuador,Latin America and Caribbean,1910,6.115437508,9.357709885,0.842352092,67.75,0.846336305,-0.018545445,0.774084151,0.806851923,0.365246594,0.474427789
Egypt,Middle East and North Africa,1910,4.556740761,9.231945038,0.809218585,62.25,0.655845225,-0.140502319,0.817527413,0.537922263,0.37049821,0.619130909
El Salvador,Latin America and Caribbean,1910,6.139824867,9.04195118,0.793659985,63.84999847,0.799847007,-0.188903525,0.797312021,0.742408216,0.345736474,0.251704782
Estonia,Central and Eastern Europe,1910,5.649675369,10.37377071,0.937715113,68.52500153,0.842770696,-0.152972192,0.639085293,0.656822562,0.176869258,0.339834303
Ethiopia,Sub-Saharan Africa,1910,4.297848701,7.530741692,0.718718708,58.70000076,0.744307697,0.03805666,0.702880859,0.62714529,0.253940523,0.748945594
Finland,Western Europe,1910,7.659843445,10.74088192,0.953940451,70.77500153,0.948372185,-0.031104423,0.249659568,0.768805683,0.181998447,0.485727251
France,Western Europe,1910,6.475208759,10.68522072,0.884922922,71.80000305,0.786780477,-0.095159575,0.622697055,0.714936078,0.27003625,0.283978164
Gabon,Sub-Saharan Africa,1910,4.831764221,9.601238251,0.780048966,56.625,0.698942363,-0.204603419,0.816563547,0.625076175,0.432404667,0.378069758
Georgia,Commonwealth of Independent States,1910,4.448386192,9.469911575,0.533412278,64.32499695,0.606468379,-0.252358049,0.560924053,0.474852562,0.223224476,0.344541132
Germany,Western Europe,1910,6.873763084,10.85668278,0.906029284,70.30000305,0.870515049,0.14399913,0.445922136,0.709376156,0.187254936,0.552613556
Ghana,Sub-Saharan Africa,1910,4.514411449,8.447202682,0.647303164,56.875,0.75116837,0.088198334,0.893955231,0.65892458,0.304909706,0.516604602
Greece,Western Europe,1910,5.302619457,10.24849224,0.802605867,70.52500153,0.481616855,-0.263096809,0.898470819,0.593827844,0.336207509,0.132486552
Guatemala,Latin America and Caribbean,1910,6.358916283,9.012626648,0.811235487,61.70000076,0.862675726,0.008661612,0.812030017,0.815476716,0.321357191,0.468962193
Guinea,Sub-Saharan Africa,1910,3.602854729,7.703959465,0.675447047,51.95000076,0.725685179,-0.056784589,0.802781165,0.676122487,0.374393791,0.465695828
Haiti,Latin America and Caribbean,1910,3.352300167,8.056165695,0.58374244,54.90000153,0.303540409,0.247953057,0.838523149,0.532205284,0.367341012,0.146064624
Honduras,Latin America and Caribbean,1910,5.648154736,8.573054314,0.773909986,61.72499847,0.850046694,0.079038411,0.792875171,0.790041089,0.296846688,0.389274508
Hong Kong S.A.R. of China,East Asia,1910,5.498420715,10.96989346,0.83207792,,0.799743414,0.0957781,0.40281257,0.568554521,0.213114589,0.449610382
Hungary,Central and Eastern Europe,1910,5.448901653,10.24769211,0.899511576,66.75,0.55395174,-0.190678656,0.924185812,0.589961708,0.24332577,0.30377233
Iceland,Western Europe,1910,7.510034561,10.90899277,0.984940052,71.92500305,0.951609552,0.276071131,0.719299555,0.807857871,0.158169165,0.363518298
India,South Asia,1910,4.179177284,8.663831711,0.613529384,59.40000153,0.819028777,0.044032197,0.764722109,0.645889163,0.345681459,0.732104599
Indonesia,Southeast Asia,1910,5.136325359,9.260966301,0.791830599,62.42499924,0.82994163,0.496852249,0.889677405,0.747754455,0.341573596,0.80088073
Iran,Middle East and North Africa,1910,4.652730942,9.61370945,0.566281199,65.84999847,0.773303747,0.1785748,0.712782621,0.592352271,0.52587682,0.709471166
Iraq,Middle East and North Africa,1910,4.412537098,9.249965668,0.718956709,61.27500153,0.666160166,-0.04766788,0.798866451,0.471186787,0.569758058,0.418604314
Ireland,Western Europe,1910,7.04073143,11.18590355,0.958144009,70.80000305,0.874589145,0.170545131,0.398544312,0.744257927,0.211063311,0.574739754
Israel,Middle East and North Africa,1910,7.159010887,10.55193233,0.889660776,71.94999695,0.772297323,0.149284899,0.804056585,0.601827323,0.263090223,0.43813318
Italy,Western Europe,1910,5.95452404,10.61736202,0.927212834,71.67500305,0.623741627,-0.084348761,0.902801216,0.632481337,0.339173585,0.23759909
Ivory Coast,Sub-Saharan Africa,1910,4.542545795,8.420945168,0.617400765,53.07500076,0.768789351,-0.043847896,0.757453382,0.692695022,0.378029406,0.714816749
Japan,East Asia,1910,5.954650879,10.61467075,0.899773836,73.72499847,0.836064637,-0.067612827,0.697639346,0.689583302,0.192402646,0.362190248
Jordan,Middle East and North Africa,1910,5.27128458,9.172960281,0.819944739,67.59999847,0.771350622,-0.039396439,,0.597716808,0.311913371,
Kazakhstan,Commonwealth of Independent States,1910,5.533551693,10.09455681,0.927810669,63.79999924,0.782805562,-0.039769776,0.701910652,0.640658498,0.15541473,0.759726167
Kenya,Sub-Saharan Africa,1910,4.396127701,8.353463173,0.70592159,56.5,0.748508275,0.290996999,0.828411579,0.729874551,0.225647658,0.577654064
Kosovo,Central and Eastern Europe,1910,5.759412289,9.213439941,0.82380271,,0.827398598,0.122952193,0.940897942,0.588412583,0.14960672,0.313764572
Kuwait,Middle East and North Africa,1910,5.947194576,10.88699055,0.845222056,70.17500305,0.840967178,-0.077913791,,0.642740011,0.314922988,
Kyrgyzstan,Commonwealth of Independent States,1910,4.856534004,8.49951458,0.914375484,64.22499847,0.813939214,0.053844739,0.916922808,0.668045878,0.126099676,0.527570188
Latvia,Central and Eastern Europe,1910,5.940446377,10.2222805,0.917073965,65.90000153,0.685299277,-0.160982415,0.867639601,0.58328855,0.231383532,0.315261304
Lebanon,Middle East and North Africa,1910,5.27072382,9.755462646,0.827885926,65.77500153,0.657357454,0.023057813,0.853114486,0.512747288,0.263445616,0.137951434
Lesotho,Sub-Saharan Africa,1910,3.808204889,7.896602631,0.798059285,42.25,0.729489863,-0.096637599,0.742873371,0.684949994,0.27028349,0.609269023
Liberia,Sub-Saharan Africa,1910,3.354676008,7.330049992,0.642614603,53.09999847,0.763476014,0.031251427,0.901267469,0.625466764,0.509046674,0.544246912
Libya,Middle East and North Africa,1910,5.43358326,9.828466415,0.87606585,64.52500153,0.822384834,-0.132966951,,0.644933641,0.383073747,
Lithuania,Central and Eastern Europe,1910,5.865552425,10.37117004,0.937873363,65.65000153,0.614239335,-0.27012518,0.949392676,0.552628219,0.249855742,0.279638559
Luxembourg,Western Europe,1910,6.967340946,11.66378784,0.941260576,71.52500153,0.882365346,0.011960748,0.356336325,0.706498742,0.192300707,0.678977847
Madagascar,Sub-Saharan Africa,1910,3.663085938,7.332082748,0.746496975,56.54999924,0.569645405,-0.068636164,0.864171147,0.669859111,0.204255417,0.490199178
Malawi,Sub-Saharan Africa,1910,3.476492643,7.270341873,0.524299622,55.45000076,0.809884131,0.04038788,0.823615015,0.584088564,0.32473892,0.552534401
Mali,Sub-Saharan Africa,1910,4.016027927,7.655478954,0.836254537,53.40000153,0.696007371,-0.068685159,0.862326682,0.738429368,0.305299431,0.524199367
Malta,Western Europe,1910,6.590842247,10.60459614,0.930369377,71.34999847,0.916023612,0.340884507,0.696494639,0.644831896,0.355443776,0.618818283
Mauritania,Sub-Saharan Africa,1910,4.472149372,8.533226013,0.784826875,59.125,0.466561466,-0.177736133,0.841835141,0.710193098,0.221666142,0.208929226
Mauritius,Sub-Saharan Africa,1910,5.610003471,9.967808723,0.836032152,63.97499847,0.819175661,0.133538902,0.890661359,0.705523014,0.245711893,0.565379262
Mexico,Latin America and Caribbean,1910,6.824172974,9.894999504,0.893492579,65.80000305,0.751613081,-0.157436669,0.808579445,0.80195868,0.219571486,0.277944058
Moldova,Commonwealth of Independent States,1910,5.577784061,9.300051689,0.83732146,63.29999924,0.557369471,-0.050467055,0.969482958,0.58627373,0.274551123,0.084061243
Mongolia,East Asia,1910,5.056999683,9.310995102,0.947489381,60,0.759740949,0.085927278,0.900452137,0.554553747,0.171171755,0.349382877
Montenegro,Central and Eastern Europe,1910,5.304066181,9.841679573,0.865743697,66.69999695,0.568633676,-0.091130361,0.848966599,0.547315359,0.336675465,0.325959235
Morocco,Middle East and North Africa,1910,5.38630724,8.94012928,0.655409336,63.40000153,0.816556096,-0.245281562,0.717356145,0.658135533,0.205413148,
Myanmar,Southeast Asia,1910,4.623119831,8.321070671,0.793461978,59.92499924,0.877491176,0.683419466,0.607286572,0.671309054,0.301501393,0.924319088
Nepal,South Asia,1910,5.099539757,8.084770203,0.837043643,60.47499847,0.839488447,0.158348456,0.81711489,0.523476124,0.369661748,0.490016222
Netherlands,Western Europe,1910,7.540877342,10.89391708,0.925944209,71.17500305,0.907310009,0.234609216,0.43330425,0.73700738,0.214850739,0.572273314
New Zealand,North America and ANZ,1910,7.225687981,10.63634491,0.93660289,69.97499847,0.926576018,0.260531038,0.278270781,0.776531398,0.207413629,0.569690168
Nicaragua,Latin America and Caribbean,1910,6.012739658,8.654230118,0.852702439,65.27500153,0.716534257,0.037869927,0.731464922,0.786971927,0.380347282,0.586549759
Niger,Sub-Saharan Africa,1910,4.234645844,7.042164326,0.682828248,54.45000076,0.701927304,-0.016512172,0.814493895,0.646426618,0.325441957,0.572467506
Nigeria,Sub-Saharan Africa,1910,5.219567776,8.558156967,0.804766953,53.42499924,0.797690511,0.041710131,0.904706836,0.745246053,0.2518363,0.414326072
North Macedonia,Central and Eastern Europe,1910,5.34574604,9.652217865,0.871212244,65.5,0.706179321,0.075623147,0.869719028,0.587329805,0.292294681,0.256954134
Norway,Western Europe,1910,7.596331596,11.05254078,0.959742844,71.25,0.954352319,0.12709035,0.409666121,0.809430182,0.209262192,0.657646239
Pakistan,South Asia,1910,5.548508167,8.465209007,0.626921296,56.07500076,0.634182811,0.087437429,0.79253006,0.502840996,0.33161667,0.455683172
Panama,Latin America and Caribbean,1910,6.117638111,10.28911209,0.882460237,68.40000153,0.884479761,-0.106509373,0.836976767,0.812744737,0.244131789,0.329894483
Paraguay,Latin America and Caribbean,1910,5.801380157,9.485220909,0.93986696,65.65000153,0.853534281,-0.079839841,0.756116271,0.833231986,0.197176188,0.284559757
Peru,Latin America and Caribbean,1910,5.700628757,9.419086456,0.802856445,68.97499847,0.829843879,-0.13672325,0.86591959,0.791096807,0.338006854,0.281923383
Philippines,Southeast Asia,1910,5.430832863,8.938013077,0.821298718,61.92499924,0.907595754,-0.073148958,0.791962206,0.807433665,0.290232718,0.771626711
Poland,Central and Eastern Europe,1910,6.162076473,10.25755787,0.91739881,68.17500305,0.870707512,-0.0941898,0.847753942,0.665538013,0.223536044,0.382713199
Portugal,Western Europe,1910,5.446637154,10.36871529,0.90463537,70.625,0.83806932,-0.22914277,0.922192395,0.659148574,0.326252729,0.354542404
Romania,Central and Eastern Europe,1910,5.96887064,10.11711121,0.809229195,66.42500305,0.8217206,-0.117664419,0.949044526,0.607439756,0.257763505,0.181354657
Russia,Commonwealth of Independent States,1910,5.85494566,10.14606953,0.910927355,63.07500076,0.713606298,-0.184786379,0.925462723,0.586740851,0.142497227,0.584303796
Rwanda,Sub-Saharan Africa,1910,3.332989931,7.55364418,0.665130913,59.22499847,0.910736382,0.02516127,0.158601388,0.714600325,0.285384238,0.993604362
Saudi Arabia,Middle East and North Africa,1910,6.473921299,10.76236629,0.889932334,63.40000153,0.774267733,-0.134484515,,0.72494626,0.266292661,
Senegal,Sub-Saharan Africa,1910,4.59453392,8.045083046,0.838994384,58.5,0.743729651,-0.088741489,0.794353724,0.781317413,0.244851768,0.630876184
Serbia,Central and Eastern Europe,1910,5.752754688,9.691885948,0.894894958,66.52500153,0.614370823,-0.071555763,0.889765203,0.492267966,0.298126608,0.450123101
Sierra Leone,Sub-Saharan Africa,1910,4.732953072,7.356818199,0.656723499,50.5,0.681202114,0.10663873,0.863264859,0.61588484,0.456180692,0.70091027
Singapore,Southeast Asia,1910,6.033480644,11.42021847,0.925128222,73.30000305,0.903735638,0.13801676,0.047311153,0.745386899,0.110942468,0.930617273
Slovakia,Central and Eastern Europe,1910,5.993163109,10.28359699,0.945179105,67.82499695,0.700098515,-0.062600099,0.916609168,0.688296258,0.232091576,0.372222155
Slovenia,Central and Eastern Europe,1910,5.936821461,10.45889568,0.934487343,70.17500305,0.903551102,-0.05846896,0.838474393,0.597172439,0.271624178,0.249845102
Somalia,Middle East and North Africa,1910,4.667941093,6.981190205,0.594416559,48.5,0.917322814,0.07278128,0.44080174,0.772739649,0.193282232,0.700681686
South Africa,Sub-Saharan Africa,1910,4.769739628,9.535627365,0.875389755,54.625,0.774136424,-0.079577111,0.812858999,0.742890537,0.301327765,0.483122289
South Korea,East Asia,1910,5.970564365,10.59199047,0.811163485,72.27500153,0.590956032,0.022317171,0.861816347,0.583131433,0.232732683,0.237081572
South Sudan,Sub-Saharan Africa,1910,2.888112307,,0.532151818,53.17499924,0.439919025,,0.785317779,0.593741238,0.549256921,0.456287563
Spain,Western Europe,1910,6.318612099,10.55781078,0.941736817,71.72499847,0.768173754,-0.052054416,0.818558574,0.629933596,0.300829351,0.302516669
State of Palestine,Middle East and North Africa,1910,4.906618118,8.73795414,0.817770958,,0.607669413,-0.148602113,0.812464654,0.543776095,0.377641797,
Sweden,Western Europe,1910,7.368744373,10.84611702,0.912060678,71.52500153,0.918036401,0.142463297,0.246182442,0.752162457,0.190206912,0.485791326
Switzerland,Western Europe,1910,7.458519936,11.1391573,0.927628279,71.90000153,0.933947086,0.081479639,0.301562965,0.758317292,0.206316724,0.798536718
Taiwan Province of China,East Asia,1910,6.512850761,10.76804733,0.894989252,,0.718925178,-0.046887252,0.810521007,0.742680013,0.108305417,0.404713333
Tajikistan,Commonwealth of Independent States,1910,5.103721142,8.036323547,0.856656969,61.54999924,0.703026891,0.004177582,0.631887853,0.587447524,0.219799668,0.844887733
Tanzania,Sub-Saharan Africa,1910,2.90273428,7.775247097,0.63775593,57.15000153,0.77548492,0.1788214,0.739247262,0.649170816,0.245985955,0.899560869
Thailand,Southeast Asia,1910,6.07363987,9.704628944,0.907543659,68.07499695,0.924145699,0.354074776,0.877978384,0.810856104,0.217879668,0.645925045
Togo,Sub-Saharan Africa,1910,3.878578424,7.569278717,0.509440958,54.70000076,0.730286777,-0.027281882,0.815044165,0.610478222,0.482885897,0.485859901
Tunisia,Middle East and North Africa,1910,4.521453381,9.282727242,0.701822102,66.75,0.614438355,-0.169491678,0.810745656,0.531927884,0.378108263,0.347431242
Turkiye,Middle East and North Africa,1910,5.326221943,10.16573524,0.879994631,67.875,0.64414674,-0.067680292,0.763706565,0.413586646,0.389962941,
Turkmenistan,Commonwealth of Independent States,1910,5.887051582,9.479299545,0.929032266,61.79999924,0.7485044,0.003983712,,0.55969739,0.255499244,
Uganda,Sub-Saharan Africa,1910,4.233261108,7.667255402,0.753540218,56.77500153,0.739409745,0.127932861,0.811069787,0.664561212,0.410066664,0.671565831
Ukraine,Commonwealth of Independent States,1910,4.028690338,9.353255272,0.884961367,63.92499924,0.5025419,0.007415353,0.891075134,0.549968243,0.219624251,0.125653401
United Arab Emirates,Middle East and North Africa,1910,6.83095026,11.1738739,0.849379838,65.55000305,0.949119508,0.121524878,,0.739080667,0.244667903,
United Kingdom,Western Europe,1910,6.8242836,10.72711086,0.954068184,69.80000305,0.821192145,0.245829523,0.458313286,0.732421219,0.22958678,0.40863207
United States,North America and ANZ,1910,6.803599834,10.98483372,0.896751285,66.47499847,0.757893085,0.139648169,0.738919556,0.736573935,0.264203817,0.297205657
Uruguay,Latin America and Caribbean,1910,6.171485424,10.03421211,0.900380909,67.5,0.886371911,-0.081924766,0.676212788,0.734732747,0.283180267,0.423132598
Uzbekistan,Commonwealth of Independent States,1910,5.892539024,8.804467201,0.945102155,63.79999924,0.983803034,0.202084795,,0.77125746,0.146897659,0.978045106
Venezuela,Latin America and Caribbean,1910,4.041114807,7.602412224,0.901949286,64.92500305,0.457601577,-0.056050498,0.890124679,0.675662339,0.391754121,0.164021522
Vietnam,Southeast Asia,1910,5.062267303,9.053183556,0.876323581,65,0.894351125,-0.109294027,0.799240172,0.487257183,0.222550198,
Yemen,Middle East and North Africa,1910,3.825630903,7.552322388,0.775407016,58.17499924,0.532964051,-0.140765935,,0.401007384,0.227924526,0.267581195
Zambia,Sub-Saharan Africa,1910,4.347543716,8.126893044,0.76704663,53.125,0.811574519,0.122042373,0.770643592,0.687513888,0.372240722,0.696891546
Zimbabwe,Sub-Saharan Africa,1910,3.7354002,7.734831333,0.768425405,51.67499924,0.732971489,-0.078541413,0.72361201,0.685255527,0.208554924,0.699344039
Afghanistan,South Asia,1911,2.66171813,7.647830486,0.490880072,53.25,0.427010864,-0.11941047,0.954392552,0.435269952,0.371326178,0.261178523
Albania,Central and Eastern Europe,1911,4.639548302,9.455109596,0.637698293,69.05000305,0.74961102,-0.030505668,0.876134634,0.547240436,0.33388412,0.457737535
Algeria,Middle East and North Africa,1911,5.248912334,9.37665844,0.806753874,66.19999695,0.436670482,-0.171470523,0.699774206,0.554528713,0.288710028,
Argentina,Latin America and Caribbean,1911,6.039330006,10.06888008,0.906699121,67,0.831966162,-0.189600646,0.841052473,0.715182364,0.291717261,0.305430293
